timestamp_s,pid,gpu_total_util_pct,gpu_proc_util_pct,proc_cpu_pct,proc_rss_mb,backend
2.011502742767334,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
2.111952543258667,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
2.2124595642089844,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
2.3129940032958984,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
2.4134929180145264,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
2.513944387435913,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
2.614448070526123,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
2.7150278091430664,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
2.8155465126037598,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
2.9160237312316895,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
3.0164742469787598,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
3.116886615753174,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
3.2173349857330322,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
3.317775249481201,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
3.4181935787200928,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
3.5186145305633545,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
3.6190333366394043,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
3.7194197177886963,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
3.819810390472412,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
3.92024302482605,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
4.020718336105347,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
4.121271133422852,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
4.2217912673950195,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
4.322238922119141,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
4.422711133956909,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
4.523166656494141,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
4.6236162185668945,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
4.724065542221069,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
4.824515104293823,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
4.92496132850647,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
5.025451421737671,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
5.125907897949219,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
5.226365327835083,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
5.326826572418213,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
5.4273762702941895,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
5.527926206588745,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
5.628396511077881,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
5.728862285614014,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
5.829351425170898,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
5.952126979827881,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
6.05322790145874,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
6.154339551925659,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
6.255406618118286,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
6.356302738189697,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
6.457008123397827,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
6.55767035484314,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
6.658318042755127,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
6.759040117263794,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
6.860032796859741,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
6.960734605789185,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
7.0614471435546875,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
7.162482976913452,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
7.263443231582642,108004,33.0,33.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
7.364856719970703,108004,32.1,32.1,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
7.4659669399261475,108004,23.0,23.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
7.567521810531616,108004,24.0,24.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
7.668750286102295,108004,56.0,56.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
7.770306587219238,108004,21.3,21.3,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
7.871612071990967,108004,14.4,14.4,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
7.973185777664185,108004,26.3,26.3,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
8.074446678161621,108004,24.2,24.2,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
8.17568850517273,108004,28.5,28.5,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
8.276763916015625,108004,46.0,46.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
8.377995014190674,108004,25.6,25.6,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
8.479046106338501,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
8.580316305160522,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
8.68187165260315,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
8.782949924468994,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
8.883929014205933,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
8.98499321937561,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
9.0862295627594,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
9.1873459815979,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
9.288432121276855,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
9.389538526535034,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
9.4906165599823,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
9.591684341430664,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
9.692978620529175,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
9.794135808944702,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
9.895173788070679,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
9.99618935585022,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
10.097218751907349,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
10.19874358177185,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
10.299814939498901,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
10.400894165039062,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
10.502496242523193,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
10.603856801986694,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
10.705055713653564,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
10.805962562561035,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
10.906816959381104,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
11.007692098617554,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
11.10852861404419,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
11.209349632263184,108004,59.5,59.5,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
11.310495615005493,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
11.41179871559143,108004,47.0,47.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
11.512648344039917,108004,12.5,12.5,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
11.613831520080566,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
11.714885711669922,108004,31.1,31.1,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
11.815769910812378,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
11.916641473770142,108004,44.7,44.7,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
12.018263339996338,108004,45.8,45.8,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
12.119173049926758,108004,23.1,23.1,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
12.220062971115112,108004,26.8,26.8,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
12.321661233901978,108004,19.1,19.1,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
12.422498226165771,108004,16.4,16.4,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
12.523418188095093,108004,75.0,75.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
12.624308109283447,108004,23.7,23.7,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
12.725245237350464,108004,24.0,24.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
12.8268301486969,108004,18.5,18.5,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
12.92770767211914,108004,15.5,15.5,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
13.029327630996704,108004,37.1,37.1,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
13.130204916000366,108004,95.2,95.2,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
13.231080532073975,108004,80.9,80.9,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
13.331996202468872,108004,91.4,91.4,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
13.432888507843018,108004,83.0,83.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
13.533778190612793,108004,82.6,82.6,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
13.634699583053589,108004,81.1,81.1,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
13.73558759689331,108004,89.7,89.7,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
13.836453676223755,108004,86.4,86.4,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
13.937423944473267,108004,80.9,80.9,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
14.038985013961792,108004,84.2,84.2,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
14.139954328536987,108004,91.0,91.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
14.241044521331787,108004,91.6,91.6,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
14.342254638671875,108004,86.1,86.1,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
14.443454504013062,108004,79.5,79.5,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
14.545376777648926,108004,90.7,90.7,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
14.646550178527832,108004,91.4,91.4,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
14.747530698776245,108004,91.2,91.2,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
14.84863018989563,108004,89.1,89.1,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
14.949949502944946,108004,87.8,87.8,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
15.051027536392212,108004,91.1,91.1,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
15.152514457702637,108004,91.0,91.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
15.253717422485352,108004,91.5,91.5,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
15.354647874832153,108004,87.7,87.7,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
15.455541372299194,108004,90.6,90.6,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
15.556601762771606,108004,91.3,91.3,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
15.657721757888794,108004,86.8,86.8,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
15.758777856826782,108004,87.5,87.5,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
15.859791278839111,108004,89.3,89.3,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
15.961117506027222,108004,91.2,91.2,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
16.06203842163086,108004,83.4,83.4,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
16.163734197616577,108004,90.8,90.8,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
16.264703512191772,108004,91.5,91.5,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
16.365696668624878,108004,89.0,89.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
16.466767072677612,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
16.568450689315796,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
16.6700701713562,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
16.771453619003296,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
16.872498512268066,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
16.974014282226562,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
17.0753972530365,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
17.176809787750244,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
17.27818274497986,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
17.379344940185547,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
17.480839729309082,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
17.582183361053467,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
17.683609008789062,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
17.784659385681152,108004,0.0,0.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
17.88586664199829,108004,26.0,26.0,,0.4609375,jetson-sysfs:/sys/devices/gpu.0/load
17.987401247024536,108004,0.0,0.0,,,jetson-sysfs:/sys/devices/gpu.0/load
